SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount
44872,3677,SO58915,488,7,3,32.394,97.182
44873,3677,SO58915,477,18,3,2.994,8.982
44874,3677,SO58915,471,11,3,38.1,114.3
44875,3677,SO58915,483,18,4,72.0,288.0
44876,3677,SO58915,487,18,4,32.994,131.976
44877,3677,SO58915,217,18,4,20.994,83.976
44878,3677,SO58915,465,5,4,14.694,58.776
44879,3677,SO58915,491,7,4,32.394,129.576
44880,3677,SO58915,234,7,4,29.994,119.976
44881,3677,SO58915,225,10,7,5.394,37.758
44882,3677,SO58915,490,7,8,32.394,259.152
44883,3677,SO58915,484,18,9,4.77,42.93
44884,3677,SO58915,214,18,9,20.994,188.946
44885,3677,SO58915,222,18,10,20.994,209.94
44886,1594,SO58916,240,16,1,858.9,858.9
44887,1594,SO58916,374,17,3,1466.01,4398.03
44888,1594,SO58916,390,17,5,672.294,3361.47
44889,1594,SO58916,376,14,1,1466.01,1466.01
44890,1594,SO58916,606,14,1,323.994,323.994
44891,1594,SO58916,384,17,3,672.294,2016.882
44892,1594,SO58916,481,9,2,5.394,10.788
44893,1594,SO58916,440,16,2,858.9,1717.8
44894,1594,SO58916,584,17,2,323.994,647.988
44895,1594,SO58916,382,17,2,672.294,1344.588
44896,1594,SO58916,378,17,2,1466.01,2932.02
44897,1473,SO58917,490,7,2,32.394,64.788
44898,1473,SO58917,481,9,2,5.394,10.788
44899,1473,SO58917,234,7,2,29.994,59.988
44900,1473,SO58917,471,11,2,38.1,76.2
44901,1473,SO58917,483,18,2,72.0,144.0
44902,1473,SO58917,545,1,2,24.294,48.588
44903,1473,SO58917,583,13,4,1020.594,4082.376
44904,1473,SO58917,225,10,7,5.394,37.758
44905,1473,SO58917,605,14,1,323.994,323.994
44906,1473,SO58917,606,14,1,323.994,323.994
44907,1473,SO58917,580,13,1,1020.594,1020.594
44908,1473,SO58917,477,18,1,2.994,2.994
44909,1473,SO58917,491,7,2,32.394,64.788
44910,970,SO58918,477,18,4,2.994,11.976
44911,970,SO58918,555,1,4,63.9,255.6
44912,970,SO58918,480,18,4,1.374,5.496
44913,970,SO58918,515,1,4,16.272,65.088
44914,970,SO58918,400,1,4,37.152,148.608
44915,970,SO58918,543,1,4,37.254,149.016
44916,970,SO58918,474,8,4,41.994,167.976
44917,970,SO58918,527,4,4,158.43,633.72
44918,970,SO58918,525,4,4,158.43,633.72
44919,970,SO58918,237,7,4,29.994,119.976
44920,970,SO58918,592,14,4,338.994,1355.976
44921,970,SO58918,591,14,4,338.994,1355.976
44922,970,SO58918,361,17,4,1376.994,5507.976
44923,970,SO58918,488,7,5,32.394,161.97
44924,970,SO58918,512,3,5,218.454,1092.27
44925,970,SO58918,467,5,5,14.694,73.47
44926,970,SO58918,556,4,5,105.294,526.47
44927,970,SO58918,472,11,5,38.1,190.5
44928,970,SO58918,544,2,6,48.594,291.564
44929,970,SO58918,517,1,6,31.584,189.504
44930,970,SO58918,558,3,6,242.994,1457.964
44931,970,SO58918,603,4,6,72.894,437.364
44932,970,SO58918,511,3,6,218.454,1310.724
44933,970,SO58918,533,4,6,149.874,899.244
44934,970,SO58918,222,18,6,20.994,125.964
44935,970,SO58918,490,7,6,32.394,194.364
44936,970,SO58918,359,17,7,1376.994,9638.958
44937,970,SO58918,231,7,7,29.994,209.958
44938,970,SO58918,552,1,7,54.894,384.258
44939,970,SO58918,601,1,7,32.394,226.758
44940,970,SO58918,217,18,7,20.994,146.958
44941,970,SO58918,465,5,8,14.694,117.552
44942,970,SO58918,491,7,9,32.394,291.546
44943,970,SO58918,214,18,9,20.994,188.946
44944,970,SO58918,484,18,10,4.77,47.7
44945,970,SO58918,234,7,10,29.994,299.94
44946,970,SO58918,516,1,12,22.7012,272.4144
44947,970,SO58918,476,8,12,40.5942,487.1304
44948,970,SO58918,483,18,13,69.6,904.8
44949,970,SO58918,471,11,19,34.925,663.575
44950,970,SO58918,225,10,20,4.9445,98.89
44951,970,SO58918,353,17,4,1391.994,5567.976
44952,970,SO58918,599,17,1,323.994,323.994
44953,970,SO58918,501,1,1,72.876,72.876
44954,970,SO58918,514,1,1,63.9,63.9
44955,970,SO58918,475,8,1,41.994,41.994
44956,970,SO58918,559,1,2,12.144,24.288
44957,970,SO58918,487,18,2,32.994,65.988
44958,970,SO58918,542,1,2,24.294,48.588
44959,970,SO58918,295,16,2,818.7,1637.4
44960,970,SO58918,309,12,2,818.7,1637.4
44961,970,SO58918,298,12,2,809.76,1619.52
44962,970,SO58918,306,12,2,809.76,1619.52
44963,970,SO58918,597,17,2,323.994,647.988
44964,970,SO58918,595,14,2,338.994,677.988
44965,970,SO58918,363,17,3,1376.994,4130.982
44966,970,SO58918,355,14,3,1391.994,4175.982
44967,970,SO58918,357,14,3,1391.994,4175.982
44968,970,SO58918,588,15,3,461.694,1385.082
44969,970,SO58918,551,4,3,158.43,475.29
44970,970,SO58918,524,4,3,158.43,475.29
44971,970,SO58918,532,4,3,149.874,449.622
44972,970,SO58918,531,4,3,149.874,449.622
44973,970,SO58918,463,5,3,14.694,44.082
44974,970,SO58918,398,1,3,26.724,80.172
44975,418,SO58919,576,14,3,1430.442,4291.326
44976,418,SO58919,566,17,1,445.41,445.41
44977,418,SO58919,497,3,1,602.346,602.346
44978,418,SO58919,498,12,1,602.346,602.346
44979,418,SO58919,493,3,1,200.052,200.052
44980,418,SO58919,507,3,1,200.052,200.052
44981,418,SO58919,492,3,2,602.346,1204.692
44982,418,SO58919,502,3,2,200.052,400.104
44983,418,SO58919,554,1,2,54.942,109.884
44984,418,SO58919,562,15,2,1430.442,2860.884
44985,418,SO58919,573,14,2,1430.442,2860.884
44986,418,SO58919,569,17,2,445.41,890.82
44987,418,SO58919,572,17,2,445.41,890.82
44988,418,SO58919,577,17,1,728.91,728.91
44989,418,SO58919,500,3,3,602.346,1807.038
44990,418,SO58919,523,1,4,31.584,126.336
44991,418,SO58919,499,3,6,602.346,3614.076
44992,418,SO58919,561,15,6,1430.442,8582.652
44993,418,SO58919,560,17,6,728.91,4373.46
44994,418,SO58919,586,17,6,445.41,2672.46
44995,418,SO58919,564,17,11,1382.7606,15210.3666
44996,3384,SO58920,386,17,1,672.294,672.294
44997,3384,SO58920,281,3,1,202.332,202.332
44998,3384,SO58920,430,3,1,356.898,356.898
44999,3384,SO58920,436,3,1,356.898,356.898
45000,3384,SO58920,434,3,1,356.898,356.898
45001,3384,SO58920,467,5,6,14.694,88.164
45002,3384,SO58920,488,7,3,32.394,97.182
45003,3384,SO58920,547,1,3,48.594,145.782
45004,3384,SO58920,408,1,3,72.162,216.486
45005,3384,SO58920,480,18,3,1.374,4.122
45006,3384,SO58920,481,9,2,5.394,10.788
45007,3384,SO58920,482,9,3,5.394,16.182
45008,3384,SO58920,487,18,4,32.994,131.976
45009,3384,SO58920,546,1,4,37.254,149.016
45010,3384,SO58920,463,5,4,14.694,58.776
45011,3384,SO58920,240,16,3,858.9,2576.7
45012,3384,SO58920,440,16,2,858.9,1717.8
45013,3384,SO58920,237,7,4,29.994,119.976
45014,3384,SO58920,376,14,4,1466.01,5864.04
45015,3384,SO58920,390,17,4,672.294,2689.176
45016,3384,SO58920,384,17,4,672.294,2689.176
45017,3384,SO58920,584,17,4,323.994,1295.976
45018,3384,SO58920,287,3,5,202.332,1011.66
45019,3384,SO58920,545,1,5,24.294,121.47
45020,3384,SO58920,225,10,2,5.394,10.788
45021,3384,SO58920,255,3,6,202.332,1213.992
45022,3384,SO58920,243,16,3,858.9,2576.7
45023,3384,SO58920,214,18,6,20.994,125.964
45024,3384,SO58920,231,7,6,29.994,179.964
45025,3384,SO58920,382,17,6,672.294,4033.764
45026,3384,SO58920,605,14,7,323.994,2267.958
45027,3384,SO58920,606,14,7,323.994,2267.958
45028,3384,SO58920,581,13,7,1020.594,7144.158
45029,3384,SO58920,477,18,8,2.994,23.952
45030,3384,SO58920,471,11,8,38.1,304.8
45031,3384,SO58920,234,7,8,29.994,239.952
45032,3384,SO58920,490,7,8,32.394,259.152
45033,3384,SO58920,491,7,9,32.394,291.546
45034,3384,SO58920,483,18,10,72.0,720.0
45035,3384,SO58920,484,18,10,4.77,47.7
45036,3384,SO58920,374,17,10,1466.01,14660.1
45037,3384,SO58920,222,18,12,20.2942,243.5304
45038,3384,SO58920,217,18,12,20.2942,243.5304
45039,3384,SO58920,465,5,11,14.2042,156.2462
45040,3384,SO58920,583,13,13,986.5742,12825.4646
45041,3384,SO58920,580,13,15,935.5445,14033.1675
45042,3384,SO58920,472,11,17,34.925,593.725
45043,2537,SO58921,382,17,2,672.294,1344.588
45044,2537,SO58921,376,14,1,1466.01,1466.01
45045,2537,SO58921,606,14,1,323.994,323.994
45046,2537,SO58921,581,13,1,1020.594,1020.594
45047,2537,SO58921,287,3,1,202.332,202.332
45048,2537,SO58921,434,3,1,356.898,356.898
45049,2537,SO58921,463,5,1,14.694,14.694
45050,2537,SO58921,547,1,2,48.594,97.188
45051,2537,SO58921,418,3,2,356.898,713.796
45052,2537,SO58921,580,13,2,1020.594,2041.188
45053,2537,SO58921,582,13,2,1020.594,2041.188
45054,2537,SO58921,386,17,2,672.294,1344.588
45055,2537,SO58921,388,17,2,672.294,1344.588
45056,2537,SO58921,384,17,2,672.294,1344.588
45057,2537,SO58921,374,17,2,1466.01,2932.02
45058,2537,SO58921,372,17,2,1466.01,2932.02
45059,2537,SO58921,390,17,3,672.294,2016.882
45060,2537,SO58921,546,1,4,37.254,149.016
45061,2537,SO58921,545,1,4,24.294,97.176
45062,2537,SO58921,378,17,4,1466.01,5864.04
45063,2537,SO58921,604,17,5,323.994,1619.97
45064,2537,SO58921,583,13,5,1020.594,5102.97
45065,2537,SO58921,481,9,6,5.394,32.364
45066,2537,SO58921,482,9,6,5.394,32.364
45067,3675,SO58922,563,15,2,1430.442,2860.884
45068,3675,SO58922,574,14,1,1430.442,1430.442
45069,3675,SO58922,562,15,1,1430.442,1430.442
45070,3675,SO58922,564,17,1,1430.442,1430.442
45071,3675,SO58922,573,14,1,1430.442,1430.442
45072,3675,SO58922,571,17,1,445.41,445.41
45073,3675,SO58922,565,17,1,445.41,445.41
45074,3675,SO58922,567,17,1,445.41,445.41
45075,3675,SO58922,570,17,1,445.41,445.41
45076,3675,SO58922,572,17,1,445.41,445.41
45077,3675,SO58922,465,5,1,14.694,14.694
45078,3675,SO58922,556,4,1,105.294,105.294
45079,3675,SO58922,559,1,1,12.144,12.144
45080,3675,SO58922,552,1,1,54.894,54.894
45081,3675,SO58922,601,1,2,32.394,64.788
45082,3675,SO58922,523,1,2,31.584,63.168
45083,3675,SO58922,555,1,2,63.9,127.8
45084,3675,SO58922,577,17,2,728.91,1457.82
45085,3675,SO58922,579,17,2,728.91,1457.82
45086,3675,SO58922,561,15,1,1430.442,1430.442
45087,3675,SO58922,576,14,2,1430.442,2860.884
45088,3675,SO58922,569,17,3,445.41,1336.23
45089,3675,SO58922,585,17,3,445.41,1336.23
45090,3675,SO58922,491,7,3,32.394,97.182
45091,3675,SO58922,214,18,3,20.994,62.982
45092,3675,SO58922,225,10,3,5.394,16.182
45093,3675,SO58922,472,11,4,38.1,152.4
45094,3675,SO58922,477,18,4,2.994,11.976
45095,3675,SO58922,484,18,4,4.77,19.08
45096,3675,SO58922,586,17,4,445.41,1781.64
45097,3675,SO58922,566,17,4,445.41,1781.64
45098,3675,SO58922,490,7,4,32.394,129.576
45099,3675,SO58922,217,18,5,20.994,104.97
45100,3675,SO58922,234,7,9,29.994,269.946
45101,3675,SO58922,483,18,9,72.0,648.0
45102,3675,SO58922,222,18,9,20.994,188.946
45103,3675,SO58922,487,18,10,32.994,329.94
45104,3675,SO58922,471,11,12,36.83,441.96
45105,570,SO58923,546,1,1,37.254,37.254
45106,2097,SO58924,569,17,1,445.41,445.41
45107,2097,SO58924,560,17,1,728.91,728.91
45108,2097,SO58924,579,17,1,728.91,728.91
45109,2097,SO58924,562,15,1,1430.442,1430.442
45110,2097,SO58924,563,15,1,1430.442,1430.442
45111,2097,SO58924,575,14,1,1430.442,1430.442
45112,2097,SO58924,564,17,1,1430.442,1430.442
45113,2097,SO58924,576,14,1,1430.442,1430.442
45114,2097,SO58924,565,17,1,445.41,445.41
45115,2097,SO58924,585,17,1,445.41,445.41
45116,2097,SO58924,568,17,1,445.41,445.41
45117,2097,SO58924,570,17,1,445.41,445.41
45118,2097,SO58924,572,17,1,445.41,445.41
45119,2097,SO58924,558,3,1,242.994,242.994
45120,2097,SO58924,477,18,1,2.994,2.994
45121,2097,SO58924,552,1,1,54.894,54.894
45122,2097,SO58924,523,1,1,31.584,31.584
45123,2097,SO58924,496,3,2,602.346,1204.692
45124,2097,SO58924,514,1,2,63.9,127.8
45125,2097,SO58924,556,4,2,105.294,210.588
45126,2097,SO58924,577,17,2,728.91,1457.82
45127,2097,SO58924,561,15,2,1430.442,2860.884
45128,2097,SO58924,574,14,2,1430.442,2860.884
45129,2097,SO58924,571,17,2,445.41,890.82
45130,2097,SO58924,586,17,3,445.41,1336.23
45131,2097,SO58924,567,17,3,445.41,1336.23
45132,2097,SO58924,601,1,3,32.394,97.182
45133,2097,SO58924,555,1,3,63.9,191.7
45134,2097,SO58924,499,3,3,602.346,1807.038
45135,2097,SO58924,603,4,4,72.894,291.576
45136,2097,SO58924,501,1,4,72.876,291.504
45137,2097,SO58924,463,5,5,14.694,73.47
45138,1084,SO58925,578,17,2,728.91,1457.82
45139,1084,SO58925,564,17,1,1430.442,1430.442
45140,1084,SO58925,573,14,1,1430.442,1430.442
45141,1084,SO58925,576,14,1,1430.442,1430.442
45142,1084,SO58925,570,17,1,445.41,445.41
45143,1084,SO58925,566,17,1,445.41,445.41
45144,1084,SO58925,569,17,1,445.41,445.41
45145,1084,SO58925,571,17,1,445.41,445.41
45146,1084,SO58925,559,1,1,12.144,12.144
45147,1084,SO58925,555,1,1,63.9,63.9
45148,1084,SO58925,603,4,2,72.894,145.788
45149,1084,SO58925,558,3,2,242.994,485.988
45150,1084,SO58925,563,15,1,1430.442,1430.442
45151,1084,SO58925,562,15,2,1430.442,2860.884
45152,1084,SO58925,575,14,2,1430.442,2860.884
45153,1084,SO58925,572,17,2,445.41,890.82
45154,1084,SO58925,586,17,2,445.41,890.82
45155,1084,SO58925,585,17,3,445.41,1336.23
45156,1084,SO58925,568,17,3,445.41,1336.23
45157,1084,SO58925,552,1,3,54.894,164.682
45158,1084,SO58925,523,1,4,31.584,126.336
45159,1084,SO58925,560,17,1,728.91,728.91
45160,1084,SO58925,565,17,4,445.41,1781.64
45161,1084,SO58925,577,17,1,728.91,728.91
45162,1084,SO58925,561,15,1,1430.442,1430.442
45163,3280,SO58926,476,8,5,41.994,209.97
45164,3280,SO58926,544,2,5,48.594,242.97
45165,3280,SO58926,355,14,5,1391.994,6959.97
45166,3280,SO58926,363,17,1,1376.994,1376.994
45167,3280,SO58926,295,16,1,818.7,818.7
45168,3280,SO58926,542,1,1,24.294,24.294
45169,3280,SO58926,400,1,1,37.152,37.152
45170,3280,SO58926,501,1,1,72.876,72.876
45171,3280,SO58926,475,8,1,41.994,41.994
45172,3280,SO58926,601,1,1,32.394,32.394
45173,3280,SO58926,474,8,2,41.994,83.988
45174,3280,SO58926,603,4,2,72.894,145.788
45175,3280,SO58926,398,1,2,26.724,53.448
45176,3280,SO58926,512,3,2,218.454,436.908
45177,3280,SO58926,309,12,2,818.7,1637.4
45178,3280,SO58926,359,17,2,1376.994,2753.988
45179,3280,SO58926,361,17,3,1376.994,4130.982
45180,3280,SO58926,551,4,3,158.43,475.29
45181,3280,SO58926,298,12,3,809.76,2429.28
45182,3280,SO58926,556,4,3,105.294,315.882
45183,3280,SO58926,559,1,3,12.144,36.432
45184,3280,SO58926,517,1,3,31.584,94.752
45185,3280,SO58926,555,1,4,63.9,255.6
45186,3280,SO58926,516,1,4,23.484,93.936
45187,3280,SO58926,524,4,4,158.43,633.72
45188,3280,SO58926,532,4,4,149.874,599.496
45189,3280,SO58926,511,3,5,218.454,1092.27
45190,3210,SO58927,231,7,4,29.994,119.976
45191,3210,SO58927,287,3,1,202.332,202.332
45192,3210,SO58927,255,3,1,202.332,202.332
45193,3210,SO58927,434,3,1,356.898,356.898
45194,3210,SO58927,243,16,1,858.9,858.9
45195,3210,SO58927,546,1,1,37.254,37.254
45196,3210,SO58927,482,9,2,5.394,10.788
45197,3210,SO58927,481,9,2,5.394,10.788
45198,3210,SO58927,545,1,2,24.294,48.588
45199,3210,SO58927,408,1,2,72.162,144.324
45200,3210,SO58927,240,16,2,858.9,1717.8
45201,3210,SO58927,440,16,2,858.9,1717.8
45202,3210,SO58927,436,3,2,356.898,713.796
45203,3210,SO58927,386,17,2,672.294,1344.588
45204,3210,SO58927,378,17,2,1466.01,2932.02
45205,3210,SO58927,584,17,3,323.994,971.982
45206,3210,SO58927,382,17,3,672.294,2016.882
45207,3210,SO58927,580,13,3,1020.594,3061.782
45208,3210,SO58927,418,3,3,356.898,1070.694
45209,3210,SO58927,488,7,3,32.394,97.182
45210,3210,SO58927,471,11,3,38.1,114.3
45211,3210,SO58927,472,11,4,38.1,152.4
45212,3210,SO58927,606,14,1,323.994,323.994
45213,3210,SO58927,237,7,4,29.994,119.976
45214,3210,SO58927,581,13,4,1020.594,4082.376
45215,3210,SO58927,390,17,5,672.294,3361.47
45216,3210,SO58927,490,7,5,32.394,161.97
45217,3210,SO58927,465,5,5,14.694,73.47
45218,3210,SO58927,480,18,5,1.374,6.87
45219,3210,SO58927,547,1,5,48.594,242.97
45220,3210,SO58927,463,5,6,14.694,88.164
45221,3210,SO58927,234,7,6,29.994,179.964
45222,3210,SO58927,487,18,7,32.994,230.958
45223,3210,SO58927,483,18,8,72.0,576.0
45224,3210,SO58927,225,10,8,5.394,43.152
45225,3210,SO58927,605,14,8,323.994,2591.952
45226,3210,SO58927,222,18,9,20.994,188.946
45227,3210,SO58927,467,5,9,14.694,132.246
45228,3210,SO58927,217,18,10,20.994,209.94
45229,3210,SO58927,477,18,12,2.8942,34.7304
45230,3210,SO58927,484,18,12,4.611,55.332
45231,3210,SO58927,214,18,12,20.2942,243.5304
45232,3210,SO58927,583,13,13,986.5742,12825.4646
45233,3210,SO58927,491,7,20,29.6945,593.89
45234,2588,SO58928,524,4,1,158.43,158.43
45235,2588,SO58928,592,14,1,338.994,338.994
45236,2588,SO58928,591,14,1,338.994,338.994
45237,2588,SO58928,598,17,1,323.994,323.994
45238,2588,SO58928,599,17,1,323.994,323.994
45239,2588,SO58928,512,3,1,218.454,218.454
45240,2588,SO58928,309,12,1,818.7,818.7
45241,2588,SO58928,532,4,1,149.874,149.874
45242,2588,SO58928,542,1,1,24.294,24.294
45243,2588,SO58928,544,2,1,48.594,48.594
45244,2588,SO58928,400,1,1,37.152,37.152
45245,2588,SO58928,402,1,1,72.162,72.162
45246,2588,SO58928,214,18,1,20.994,20.994
45247,2588,SO58928,475,8,1,41.994,41.994
45248,2588,SO58928,517,1,1,31.584,31.584
45249,2588,SO58928,231,7,2,29.994,59.988
45250,2588,SO58928,543,1,2,37.254,74.508
45251,2588,SO58928,533,4,2,149.874,299.748
45252,2588,SO58928,525,4,2,158.43,316.86
45253,2588,SO58928,353,17,2,1391.994,2783.988
45254,2588,SO58928,588,15,2,461.694,923.388
45255,2588,SO58928,587,17,2,461.694,923.388
45256,2588,SO58928,361,17,2,1376.994,2753.988
45257,2588,SO58928,594,14,2,338.994,677.988
45258,2588,SO58928,597,17,3,323.994,971.982
45259,2588,SO58928,593,14,3,338.994,1016.982
45260,2588,SO58928,488,7,3,32.394,97.182
45261,2588,SO58928,491,7,3,32.394,97.182
45262,2588,SO58928,234,7,3,29.994,89.982
45263,2588,SO58928,483,18,3,72.0,216.0
45264,2588,SO58928,225,10,4,5.394,21.576
45265,2588,SO58928,222,18,4,20.994,83.976
45266,2588,SO58928,465,5,4,14.694,58.776
45267,2588,SO58928,298,12,4,809.76,3239.04
45268,2588,SO58928,357,14,4,1391.994,5567.976
45269,2588,SO58928,600,17,4,323.994,1295.976
45270,2588,SO58928,355,14,5,1391.994,6959.97
45271,2588,SO58928,484,18,5,4.77,23.85
45272,2588,SO58928,471,11,5,38.1,190.5
45273,2588,SO58928,217,18,5,20.994,104.97
45274,2588,SO58928,490,7,6,32.394,194.364
45275,2588,SO58928,590,15,6,461.694,2770.164
45276,2588,SO58928,474,8,7,41.994,293.958
45277,2588,SO58928,477,18,8,2.994,23.952
45278,2588,SO58928,487,18,9,32.994,296.946
45279,2588,SO58928,472,11,10,38.1,381.0
45280,1294,SO58929,531,4,3,149.874,449.622
45281,1294,SO58929,513,3,2,218.454,436.908
45282,1294,SO58929,515,1,3,16.272,48.816
45283,1294,SO58929,527,4,4,158.43,633.72
45284,1294,SO58929,551,4,2,158.43,316.86
45285,1294,SO58929,595,14,3,338.994,1016.982
45286,846,SO58930,533,4,2,149.874,299.748
45287,846,SO58930,512,3,2,218.454,436.908
45288,846,SO58930,524,4,2,158.43,316.86
45289,846,SO58930,600,17,2,323.994,647.988
45290,846,SO58930,361,17,2,1376.994,2753.988
45291,846,SO58930,592,14,2,338.994,677.988
45292,846,SO58930,593,14,3,338.994,1016.982
45293,846,SO58930,591,14,3,338.994,1016.982
45294,846,SO58930,511,3,3,218.454,655.362
45295,846,SO58930,353,17,4,1391.994,5567.976
45296,846,SO58930,598,17,4,323.994,1295.976
45297,846,SO58930,363,17,5,1376.994,6884.97
45298,846,SO58930,544,2,1,48.594,48.594
45299,846,SO58930,588,15,7,461.694,3231.858
45300,846,SO58930,476,8,7,41.994,293.958
45301,846,SO58930,594,14,1,338.994,338.994
45302,846,SO58930,595,14,1,338.994,338.994
45303,846,SO58930,590,15,1,461.694,461.694
45304,846,SO58930,597,17,1,323.994,323.994
45305,846,SO58930,596,17,1,323.994,323.994
45306,846,SO58930,599,17,1,323.994,323.994
45307,846,SO58930,298,12,1,809.76,809.76
45308,846,SO58930,309,12,1,818.7,818.7
45309,846,SO58930,532,4,1,149.874,149.874
45310,846,SO58930,542,1,1,24.294,24.294
45311,846,SO58930,355,14,7,1391.994,9743.958
45312,846,SO58930,400,1,1,37.152,37.152
45313,846,SO58930,517,1,1,31.584,31.584
45314,846,SO58930,475,8,2,41.994,83.988
45315,846,SO58930,515,1,2,16.272,32.544
45316,846,SO58930,402,1,2,72.162,144.324
45317,3716,SO58931,463,5,5,14.694,73.47
45318,3716,SO58931,603,4,5,72.894,364.47
45319,3716,SO58931,483,18,6,72.0,432.0
45320,3716,SO58931,231,7,6,29.994,179.964
45321,3716,SO58931,491,7,7,32.394,226.758
45322,3716,SO58931,477,18,7,2.994,20.958
45323,3716,SO58931,484,18,7,4.77,33.39
45324,3716,SO58931,214,18,7,20.994,146.958
45325,3716,SO58931,222,18,8,20.994,167.952
45326,3716,SO58931,217,18,10,20.994,209.94
45327,3716,SO58931,234,7,10,29.994,299.94
45328,3716,SO58931,465,5,13,14.2042,184.6546
45329,3716,SO58931,472,11,13,36.83,478.79
45330,3716,SO58931,487,18,13,31.8942,414.6246
45331,3716,SO58931,225,10,18,4.9445,89.001
45332,3716,SO58931,471,11,20,34.925,698.5
45333,3716,SO58931,548,1,2,48.594,97.188
45334,3716,SO58931,577,17,1,182.2275,182.2275
45335,3716,SO58931,579,17,1,182.2275,182.2275
45336,3716,SO58931,574,14,1,1430.442,1430.442
45337,3716,SO58931,563,15,1,1430.442,1430.442
45338,3716,SO58931,586,17,1,111.3525,111.3525
45339,3716,SO58931,496,3,2,602.346,1204.692
45340,3716,SO58931,499,3,2,602.346,1204.692
45341,3716,SO58931,555,1,2,63.9,127.8
45342,3716,SO58931,554,1,2,54.942,109.884
45343,3716,SO58931,578,17,2,182.2275,364.455
45344,3716,SO58931,560,17,2,182.2275,364.455
45345,3716,SO58931,564,17,2,357.6105,715.221
45346,3716,SO58931,562,15,2,1430.442,2860.884
45347,3716,SO58931,561,15,2,1430.442,2860.884
45348,3716,SO58931,573,14,2,1430.442,2860.884
45349,3716,SO58931,572,17,2,111.3525,222.705
45350,3716,SO58931,567,17,2,111.3525,222.705
45351,3716,SO58931,568,17,2,111.3525,222.705
45352,3716,SO58931,576,14,3,1430.442,4291.326
45353,3716,SO58931,575,14,3,1430.442,4291.326
45354,3716,SO58931,569,17,3,111.3525,334.0575
45355,3716,SO58931,570,17,3,111.3525,334.0575
45356,3716,SO58931,571,17,3,111.3525,334.0575
45357,3716,SO58931,565,17,3,111.3525,334.0575
45358,3716,SO58931,501,1,3,72.876,218.628
45359,3716,SO58931,559,1,3,12.144,36.432
45360,3716,SO58931,552,1,3,54.894,164.682
45361,3716,SO58931,523,1,3,31.584,94.752
45362,3716,SO58931,601,1,4,32.394,129.576
45363,3716,SO58931,558,3,4,242.994,971.976
45364,3716,SO58931,514,1,4,63.9,255.6
45365,3716,SO58931,556,4,4,105.294,421.176
45366,3716,SO58931,566,17,4,111.3525,445.41
45367,3716,SO58931,490,7,5,32.394,161.97
45368,3716,SO58931,488,7,5,32.394,161.97
45369,3716,SO58931,585,17,5,111.3525,556.7625
45370,1082,SO58932,569,17,2,445.41,890.82
45371,1082,SO58932,574,14,1,1430.442,1430.442
45372,1082,SO58932,565,17,1,445.41,445.41
45373,1082,SO58932,507,3,1,200.052,200.052
45374,1082,SO58932,503,3,1,200.052,200.052
45375,1082,SO58932,523,1,1,31.584,31.584
45376,1082,SO58932,500,3,2,602.346,1204.692
45377,1082,SO58932,506,3,2,200.052,400.104
45378,1082,SO58932,465,5,2,14.694,29.388
45379,1082,SO58932,467,5,2,14.694,29.388
45380,1082,SO58932,577,17,2,728.91,1457.82
45381,1082,SO58932,562,15,2,1430.442,2860.884
45382,1082,SO58932,586,17,2,445.41,890.82
45383,1082,SO58932,564,17,3,1430.442,4291.326
45384,1082,SO58932,572,17,3,445.41,1336.23
45385,1082,SO58932,237,7,3,29.994,89.982
45386,1082,SO58932,502,3,3,200.052,600.156
45387,1082,SO58932,499,3,4,602.346,2409.384
45388,1082,SO58932,480,18,4,1.374,5.496
45389,1082,SO58932,579,17,4,728.91,2915.64
45390,1082,SO58932,231,7,4,29.994,119.976
45391,1082,SO58932,573,14,6,1430.442,8582.652
45392,1082,SO58932,568,17,6,445.41,2672.46
45393,1082,SO58932,234,7,6,29.994,179.964
45394,1082,SO58932,491,7,7,32.394,226.758
45395,1082,SO58932,560,17,8,728.91,5831.28
45396,1082,SO58932,472,11,8,38.1,304.8
45397,1082,SO58932,561,15,8,1430.442,11443.536
45398,1082,SO58932,488,7,8,32.394,259.152
45399,1082,SO58932,490,7,8,32.394,259.152
45400,1082,SO58932,463,5,9,14.694,132.246
45401,1082,SO58932,484,18,10,4.77,47.7
45402,1082,SO58932,477,18,10,2.994,29.94
45403,1082,SO58932,487,18,10,32.994,329.94
45404,1082,SO58932,222,18,12,20.2942,243.5304
45405,1082,SO58932,471,11,12,36.83,441.96
45406,1082,SO58932,483,18,12,69.6,835.2
45407,1082,SO58932,225,10,11,5.2142,57.3562
45408,1082,SO58932,214,18,14,20.2942,284.1188
45409,1082,SO58932,576,14,13,1382.7606,17975.8878
45410,1082,SO58932,217,18,17,19.2445,327.1565
45411,1944,SO58933,384,17,1,672.294,672.294
45412,1944,SO58933,287,3,3,202.332,606.996
45413,3719,SO58934,576,14,1,1430.442,1430.442
45414,3719,SO58934,568,17,1,111.3525,111.3525
45415,3719,SO58934,572,17,1,111.3525,111.3525
45416,3719,SO58934,471,11,1,38.1,38.1
45417,3719,SO58934,552,1,1,54.894,54.894
45418,3719,SO58934,225,10,2,5.394,10.788
45419,3719,SO58934,555,1,2,63.9,127.8
45420,3719,SO58934,477,18,2,2.994,5.988
